x-axis,1
second,Volt
-5.060000E-03,+389.952249E-03
-5.055000E-03,+128.645719E-03
-5.050000E-03,+114.575367E-03
-5.045000E-03,+124.625619E-03
-5.040000E-03,+122.615568E-03
-5.035000E-03,+134.675870E-03
-5.030000E-03,+416.082902E-03
-5.025000E-03,+424.123103E-03
-5.020000E-03,+124.625619E-03
-5.015000E-03,+456.283906E-03
-5.010000E-03,+446.233655E-03
-5.005000E-03,+122.615568E-03
-5.000000E-03,+442.213555E-03
-4.995000E-03,+404.022601E-03
-4.990000E-03,+393.972349E-03
-4.985000E-03,+416.082902E-03
-4.980000E-03,+464.324107E-03
-4.975000E-03,+434.173354E-03
-4.970000E-03,+397.992450E-03
-4.965000E-03,+375.881897E-03
-4.960000E-03,+424.123103E-03
-4.955000E-03,+235.178381E-03
-4.950000E-03,+464.324107E-03
-4.945000E-03,+444.223605E-03
-4.940000E-03,+122.615568E-03
-4.935000E-03,+156.786422E-03
-4.930000E-03,+456.283906E-03
-4.925000E-03,+383.922098E-03
-4.920000E-03,+128.645719E-03
-4.915000E-03,+424.123103E-03
-4.910000E-03,+448.243706E-03
-4.905000E-03,+116.585418E-03
-4.900000E-03,+118.595468E-03
-4.895000E-03,+140.706020E-03
-4.890000E-03,+397.992450E-03
-4.885000E-03,+428.143203E-03
-4.880000E-03,+172.866824E-03
-4.875000E-03,+146.736171E-03
-4.870000E-03,+118.595468E-03
-4.865000E-03,+406.032651E-03
-4.860000E-03,+460.304007E-03
-4.855000E-03,+329.650742E-03
-4.850000E-03,+442.213555E-03
-4.845000E-03,+408.042701E-03
-4.840000E-03,+452.263806E-03
-4.835000E-03,+383.922098E-03
-4.830000E-03,+387.942199E-03
-4.825000E-03,+385.932148E-03
-4.820000E-03,+416.082902E-03
-4.815000E-03,+414.072852E-03
-4.810000E-03,+426.133153E-03
-4.805000E-03,+114.575367E-03
-4.800000E-03,+452.263806E-03
-4.795000E-03,+442.213555E-03
-4.790000E-03,+114.575367E-03
-4.785000E-03,+436.183404E-03
-4.780000E-03,+402.012550E-03
-4.775000E-03,+110.555267E-03
-4.770000E-03,+124.625619E-03
-4.765000E-03,+114.575367E-03
-4.760000E-03,+122.615568E-03
-4.755000E-03,+454.273856E-03
-4.750000E-03,+414.072852E-03
-4.745000E-03,+118.595468E-03
-4.740000E-03,+446.233655E-03
-4.735000E-03,+418.092952E-03
-4.730000E-03,+285.429637E-03
-4.725000E-03,+462.314057E-03
-4.720000E-03,+416.082902E-03
-4.715000E-03,+414.072852E-03
-4.710000E-03,+438.193454E-03
-4.705000E-03,+418.092952E-03
-4.700000E-03,+420.103002E-03
-4.695000E-03,+426.133153E-03
-4.690000E-03,+404.022601E-03
-4.685000E-03,+410.052751E-03
-4.680000E-03,+395.982400E-03
-4.675000E-03,+114.575367E-03
-4.670000E-03,+450.253756E-03
-4.665000E-03,+414.072852E-03
-4.660000E-03,+152.766322E-03
-4.655000E-03,+132.665819E-03
-4.650000E-03,+444.223605E-03
-4.645000E-03,+448.243706E-03
-4.640000E-03,+142.716071E-03
-4.635000E-03,+402.012550E-03
-4.630000E-03,+454.273856E-03
-4.625000E-03,+146.736171E-03
-4.620000E-03,+142.716071E-03
-4.615000E-03,+424.123103E-03
-4.610000E-03,+426.133153E-03
-4.605000E-03,+335.680893E-03
-4.600000E-03,+430.153253E-03
-4.595000E-03,+418.092952E-03
-4.590000E-03,+424.123103E-03
-4.585000E-03,+389.952249E-03
-4.580000E-03,+389.952249E-03
-4.575000E-03,+387.942199E-03
-4.570000E-03,+397.992450E-03
-4.565000E-03,+402.012550E-03
-4.560000E-03,+430.153253E-03
-4.555000E-03,+414.072852E-03
-4.550000E-03,+144.726121E-03
-4.545000E-03,+235.178381E-03
-4.540000E-03,+397.992450E-03
-4.535000E-03,+371.861797E-03
-4.530000E-03,+112.565317E-03
-4.525000E-03,+424.123103E-03
-4.520000E-03,+424.123103E-03
-4.515000E-03,+112.565317E-03
-4.510000E-03,+402.012550E-03
-4.505000E-03,+367.841696E-03
-4.500000E-03,+108.545217E-03
-4.495000E-03,+420.103002E-03
-4.490000E-03,+400.002500E-03
-4.485000E-03,+410.052751E-03
-4.480000E-03,+363.821596E-03
-4.475000E-03,+410.052751E-03
-4.470000E-03,+379.901998E-03
-4.465000E-03,+408.042701E-03
-4.460000E-03,+442.213555E-03
-4.455000E-03,+397.992450E-03
-4.450000E-03,+466.334158E-03
-4.445000E-03,+400.002500E-03
-4.440000E-03,+440.203505E-03
-4.435000E-03,+436.183404E-03
-4.430000E-03,+395.982400E-03
-4.425000E-03,+158.796472E-03
-4.420000E-03,+446.233655E-03
-4.415000E-03,+420.103002E-03
-4.410000E-03,+126.635669E-03
-4.405000E-03,+391.962299E-03
-4.400000E-03,+381.912048E-03
-4.395000E-03,+124.625619E-03
-4.390000E-03,+416.082902E-03
-4.385000E-03,+456.283906E-03
-4.380000E-03,+120.605518E-03
-4.375000E-03,+397.992450E-03
-4.370000E-03,+402.012550E-03
-4.365000E-03,+379.901998E-03
-4.360000E-03,+450.253756E-03
-4.355000E-03,+412.062801E-03
-4.350000E-03,+474.374359E-03
-4.345000E-03,+414.072852E-03
-4.340000E-03,+397.992450E-03
-4.335000E-03,+482.414559E-03
-4.330000E-03,+428.143203E-03
-4.325000E-03,+387.942199E-03
-4.320000E-03,+233.168331E-03
-4.315000E-03,+420.103002E-03
-4.310000E-03,+440.203505E-03
-4.305000E-03,+472.364308E-03
-4.300000E-03,+395.982400E-03
-4.295000E-03,+389.952249E-03
-4.290000E-03,+428.143203E-03
-4.285000E-03,+418.092952E-03
-4.280000E-03,+444.223605E-03
-4.275000E-03,+422.113053E-03
-4.270000E-03,+120.605518E-03
-4.265000E-03,+402.012550E-03
-4.260000E-03,+410.052751E-03
-4.255000E-03,+150.756272E-03
-4.250000E-03,+422.113053E-03
-4.245000E-03,+452.263806E-03
-4.240000E-03,+110.555267E-03
-4.235000E-03,+448.243706E-03
-4.230000E-03,+395.982400E-03
-4.225000E-03,+166.836673E-03
-4.220000E-03,+420.103002E-03
-4.215000E-03,+404.022601E-03
-4.210000E-03,+418.092952E-03
-4.205000E-03,+404.022601E-03
-4.200000E-03,+406.032651E-03
-4.195000E-03,+353.771345E-03
-4.190000E-03,+166.836673E-03
-4.185000E-03,+130.655769E-03
-4.180000E-03,+122.615568E-03
-4.175000E-03,+391.962299E-03
-4.170000E-03,+426.133153E-03
-4.165000E-03,+379.901998E-03
