x-axis,1
second,Volt
-4.980000E-03,+1.310057775E+00
-4.975000E-03,+1.315082901E+00
-4.970000E-03,+1.315082901E+00
-4.965000E-03,+1.292469836E+00
-4.960000E-03,+1.279907022E+00
-4.955000E-03,+1.315082901E+00
-4.950000E-03,+1.242218580E+00
-4.945000E-03,+1.317595463E+00
-4.940000E-03,+1.350258780E+00
-4.935000E-03,+1.367846719E+00
-4.930000E-03,+1.355283905E+00
-4.925000E-03,+1.272369333E+00
-4.920000E-03,+1.176891947E+00
-4.915000E-03,+1.327645715E+00
-4.910000E-03,+1.317595463E+00
-4.905000E-03,+1.159304008E+00
-4.900000E-03,+1.159304008E+00
-4.895000E-03,+1.310057775E+00
-4.890000E-03,+1.458298980E+00
-4.885000E-03,+1.561314054E+00
-4.880000E-03,+1.734680886E+00
-4.875000E-03,+1.287444710E+00
-4.870000E-03,+714.580395E-03
-4.865000E-03,+674.379390E-03
-4.860000E-03,+900.510041E-03
-4.855000E-03,+1.227143203E+00
-4.850000E-03,+1.161816571E+00
-4.845000E-03,+1.330158277E+00
-4.840000E-03,+1.184429636E+00
-4.835000E-03,+1.169354259E+00
-4.830000E-03,+980.912050E-03
-4.825000E-03,+827.645720E-03
-4.820000E-03,+777.394464E-03
-4.815000E-03,+958.298985E-03
-4.810000E-03,+1.053776371E+00
-4.805000E-03,+827.645720E-03
-4.800000E-03,+556.288939E-03
-4.795000E-03,+576.389441E-03
-4.790000E-03,+805.032655E-03
-4.785000E-03,+900.510041E-03
-4.780000E-03,+1.433173352E+00
-4.775000E-03,+1.945736160E+00
-4.770000E-03,+1.425635663E+00
-4.765000E-03,+1.041213557E+00
-4.760000E-03,+1.141716068E+00
-4.755000E-03,+646.741199E-03
-4.750000E-03,+671.866827E-03
-4.745000E-03,+596.489944E-03
-4.740000E-03,+1.194479887E+00
-4.735000E-03,+1.611565310E+00
-4.730000E-03,+1.357796468E+00
-4.725000E-03,+1.410560287E+00
-4.720000E-03,+664.329139E-03
-4.715000E-03,+835.183408E-03
-4.710000E-03,+656.791450E-03
-4.705000E-03,+759.806525E-03
-4.700000E-03,+1.141716068E+00
-4.695000E-03,+983.424613E-03
-4.690000E-03,+1.003525115E+00
-4.685000E-03,+621.615571E-03
-4.680000E-03,+626.640697E-03
-4.675000E-03,+890.459790E-03
-4.670000E-03,+1.086439687E+00
-4.665000E-03,+787.444715E-03
-4.660000E-03,+955.786422E-03
-4.655000E-03,+1.307545212E+00
-4.650000E-03,+1.156791445E+00
-4.645000E-03,+1.287444710E+00
-4.640000E-03,+1.297494961E+00
-4.635000E-03,+1.159304008E+00
-4.630000E-03,+1.159304008E+00
-4.625000E-03,+1.390459784E+00
-4.620000E-03,+1.310057775E+00
-4.615000E-03,+1.159304008E+00
-4.610000E-03,+1.159304008E+00
-4.605000E-03,+1.370359282E+00
-4.600000E-03,+1.315082901E+00
-4.595000E-03,+1.174379385E+00
-4.590000E-03,+1.274881896E+00
-4.585000E-03,+1.249756268E+00
-4.580000E-03,+1.282419584E+00
-4.575000E-03,+1.294982398E+00
-4.570000E-03,+1.365334156E+00
-4.565000E-03,+1.493474859E+00
-4.560000E-03,+1.631665812E+00
-4.555000E-03,+1.689454756E+00
-4.550000E-03,+1.272369333E+00
-4.545000E-03,+980.912050E-03
-4.540000E-03,+689.454767E-03
-4.535000E-03,+910.560292E-03
-4.530000E-03,+1.252268831E+00
-4.525000E-03,+998.499990E-03
-4.520000E-03,+1.239706017E+00
-4.515000E-03,+1.176891947E+00
-4.510000E-03,+983.424613E-03
-4.505000E-03,+1.041213557E+00
-4.500000E-03,+729.655771E-03
-4.495000E-03,+435.685925E-03
-4.490000E-03,+649.253762E-03
-4.485000E-03,+1.038700994E+00
-4.480000E-03,+847.746222E-03
-4.475000E-03,+541.213562E-03
-4.470000E-03,+159.304019E-03
-4.465000E-03,+794.982404E-03
-4.460000E-03,+1.139203506E+00
-4.455000E-03,+1.664329128E+00
-4.450000E-03,+1.940711035E+00
-4.445000E-03,+1.621615561E+00
-4.440000E-03,+1.289957273E+00
-4.435000E-03,+1.272369333E+00
-4.430000E-03,+601.515069E-03
-4.425000E-03,+551.263813E-03
-4.420000E-03,+812.570343E-03
-4.415000E-03,+1.420610538E+00
-4.410000E-03,+1.513575361E+00
-4.405000E-03,+1.392972347E+00
-4.400000E-03,+1.362821594E+00
-4.395000E-03,+624.128134E-03
-4.390000E-03,+812.570343E-03
-4.385000E-03,+548.751251E-03
-4.380000E-03,+586.439692E-03
-4.375000E-03,+1.166841696E+00
-4.370000E-03,+860.309036E-03
-4.365000E-03,+661.816576E-03
-4.360000E-03,+621.615571E-03
-4.355000E-03,+669.354264E-03
-4.350000E-03,+696.992455E-03
-4.345000E-03,+1.287444710E+00
-4.340000E-03,+1.558801491E+00
-4.335000E-03,+990.962301E-03
-4.330000E-03,+1.347746217E+00
-4.325000E-03,+1.302520087E+00
-4.320000E-03,+1.317595463E+00
-4.315000E-03,+1.300007524E+00
-4.310000E-03,+1.307545212E+00
-4.305000E-03,+1.269856771E+00
-4.300000E-03,+1.282419584E+00
-4.295000E-03,+1.307545212E+00
-4.290000E-03,+1.342721091E+00
-4.285000E-03,+1.156791445E+00
-4.280000E-03,+1.121615566E+00
-4.275000E-03,+1.315082901E+00
-4.270000E-03,+1.335183403E+00
-4.265000E-03,+1.159304008E+00
-4.260000E-03,+1.289957273E+00
-4.255000E-03,+1.410560287E+00
-4.250000E-03,+1.139203506E+00
-4.245000E-03,+1.267344208E+00
-4.240000E-03,+1.528650738E+00
-4.235000E-03,+1.521113049E+00
-4.230000E-03,+1.485937170E+00
-4.225000E-03,+1.307545212E+00
-4.220000E-03,+870.359287E-03
-4.215000E-03,+794.982404E-03
-4.210000E-03,+782.419590E-03
-4.205000E-03,+1.209555264E+00
-4.200000E-03,+1.174379385E+00
-4.195000E-03,+1.249756268E+00
-4.190000E-03,+1.310057775E+00
-4.185000E-03,+1.061314059E+00
-4.180000E-03,+830.158283E-03
-4.175000E-03,+908.047729E-03
-4.170000E-03,+707.042706E-03
-4.165000E-03,+656.791450E-03
-4.160000E-03,+872.871850E-03
-4.155000E-03,+842.721097E-03
-4.150000E-03,+732.168334E-03
-4.145000E-03,+171.866833E-03
-4.140000E-03,+908.047729E-03
-4.135000E-03,+1.003525115E+00
-4.130000E-03,+1.420610538E+00
-4.125000E-03,+1.802520081E+00
-4.120000E-03,+1.538700989E+00
-4.115000E-03,+1.327645715E+00
