Ground Truth,Percentage Error
5000000000000.0,"[1.9844338731463476, 1.9693619107029687, 1.3438754693025976, 3.3559824554941406, 2.790783863867285, 1.1253320138735743, 0.718389027902246, 1.7432824740522264, 2.7531039577588476, 0.9444684645529687, 0.846500708670996, 0.5978133283551758, 1.1102600514301952, 1.56995490595334, 1.7658904177173047, 1.4644511688496484, 1.426771262741211, 1.1253320138735545, 2.316017046900762, 3.144974981286777, 1.3815553754110546, 7.19933287855662, 7.576131939641191, 8.013218850499278, 1.517203037401504, 8.412625855248907, 7.417876333985683, 1.004756314326504, 1.3966273378544531, 1.1479399575386329, 1.871394154820996, 1.1705479012037108, 1.4945950937364063, 4.011612821781269, 2.233121253462168, 2.4064488215610544, 1.9919698543680273, 2.089937610250039, 2.9716474131878905, 0.08796096281871094, 0.6957810842371485, 0.6053493095768555, 2.8510717136408203, 0.29637407948751954, 2.1954413473536913, 0.4798319863466602, 1.615170793283496, 1.4719871500713673, 1.230835750977246, 2.6099203145467187, 1.8035703238257812, 0.733460990345625, 2.2708011595706052, 1.3438754693025976, 1.554882943509961, 0.092902586501875, 1.924146023372832, 8.121316945141464, 5.702266972978613, 7.465686578854355, 7.510902466184512, 7.593798259623085, 3.8985731034558984, 4.275372164540469, 2.8661436760841994, 2.2632651783489455, 1.2383717321989258, 3.2127988122820117, 2.089937610250039, 4.270430540857305, 4.237692258431992, 1.3890913566327343, 1.615170793283496, 1.848786211155918, 1.336339488080918, 1.524739018623203, 2.1125455539150977, 0.8841806147794531, 0.786212858897461, 1.336339488080918, 1.615170793283496, 0.5299894973599609, 1.5096670561798242, 0.9595404269963477, 1.336339488080918, 0.8917165960011328, 5.360553460464003, 5.8654642023173045, 5.239977760916934, 4.77274692517209, 0.005065169380117187, 1.2383717321989258, 1.1780838824253907, 1.0575081828783397, 1.8412502299342188, 2.5948483521033205, 0.3340539855959766, 0.8766446335577539, 0.3641979104827539, 0.3717338917044336, 0.349125948039375, 0.08796096281873046, 1.3061955631941602, 1.6679226618353125, 2.0221137792548047, 1.554882943509961, 1.0951880889867969, 0.4697016475864258, 0.8917165960011328, 0.8766446335577539, 1.5473469622882616, 1.1705479012037108, 1.260979675864004, 3.2278707747253907, 3.544381986036406, 4.222620295988613, 5.6695286905533395, 4.915930568384199, 6.166903451184941, 4.5315955260779495, 1.9166100421511327, 1.7809623801606838, 1.3890913566327343, 0.899252577222832, 1.8337142487125389, 7.116437085118007, 5.812712333765449, 6.091543638968027, 5.7373525215485355, 6.008647845529414, 6.31008709439707, 60.006547656485054, 59.79554018227772, 59.88597195693801, 23.253567238297315, 13.589844954550722, 12.188152447316172, 13.898820184640059, 16.596701462005488, 5.481129160011055, 5.6695286905533395, 6.129223545076484, 5.978503920642656, 6.490950643717657, 13.439125330116914, 14.38865896404998, 15.164865029884181, 14.192723452286016, 15.42108839142166, 5.654456728109961, 5.903144108425742, 5.533881028562871, 5.7524244839919145, 5.850392239873925, 58.89122243567476, 59.52424485829682, 59.92365186304646, 60.45117054856484, 59.85582803205123, 59.78046821983434, 62.98326023905306, 61.88300698068615, 60.6546420415505, 61.78503922480417, 62.727036877515566, 62.546173328194975, 9.5279510760592, 11.351658531708438, 11.57020198713748, 11.939465067000352, 6.084007657746348, 5.5414170097845705, 15.473840259973514, 15.496448203638574, 15.564272034633808, 5.345481498020586, 13.936500090748535, 14.690098212917638, 14.652418306809158, 14.561986532148888, 14.893569705903282, 15.17240101110586, 13.868676259753302, 13.26579776201799, 38.483785287335124, 62.49342145964314, 3.1148310564000194, 4.192476371101855, 3.551917967258105, 3.996540859337891, 61.50620791960159, 62.28994996665747, 62.20705417321888, 60.775217741097556, 61.393168201276225, 65.89968497184753, 67.26369757297364, 66.66081907523834, 66.72864290623357]"
